,GENuS_name,FAO_name,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
105,Rape and Mustard Oil,Castor oil seed,895.2857142857143,0.0,99.98571428571428,0.0,0.0,0.0,0.0,1.2857142857142858,0.5285714285714286,0.07714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,3.5781428571428573,25.351857142857146,11.896,0.0,0.0,0.014285714285714287,0.0,0.0
106,Rape and Mustard Oil,Mustard seed,895.2857142857143,0.0,99.98571428571428,0.0,0.0,0.0,0.0,1.2857142857142858,0.5285714285714286,0.07714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,3.5781428571428573,25.351857142857146,11.896,0.0,0.0,0.014285714285714287,0.0,0.0
107,Cottonseed Oil,Seed cotton,769.0,0.0,85.68571428571428,0.014285714285714287,0.0,0.0,0.0,2.4285714285714284,0.2857142857142857,0.10571428571428572,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,7.3428571428571425,5.335714285714286,14.992857142857142,0.0,0.0,0.014285714285714287,0.0,0.0
108,Asparagus,Asparagus,11.571428571428571,2.1571428571428575,0.20285714285714287,1.74,18.585714285714285,22.285714285714285,7.428571428571429,21.0,1.0914285714285714,0.3071428571428571,123.85714285714286,1.042857142857143,0.04271428571428571,3.3000000000000003,71.85714285714286,0.10614285714285716,0.10871428571428574,0.6425714285714286,0.013,2.2857142857142856,2.0,0.022571428571428572,0.012857142857142857,0.0014285714285714286,0.02,0.0,0.0,92.83142857142856,0.4685714285714285,6.714285714285714
109,Hazelnuts; with shell,"Hazelnuts, with shell",296.1666666666667,15.608333333333334,55.074999999999996,10.450000000000001,1.2166666666666666,4.666666666666667,18.833333333333332,126.5,3.1333333333333333,1.3800000000000001,333.6666666666667,2.55,0.28750000000000003,4.283333333333333,159.33333333333334,0.3738333333333334,0.20550000000000002,1.9666666666666668,0.09383333333333332,7.6000000000000005,27.166666666666668,1.0291666666666666,1.244,8.942,7.153333333333333,0.0,0.0,6.201666666666668,1.765,19.5
110,Cherries,Cherries,22.793333333333333,1.0883333333333332,0.17333333333333334,5.206666666666667,10.433333333333334,14.833333333333334,0.6666666666666666,23.0,0.4233333333333333,0.011666666666666667,82.83333333333333,0.35000000000000003,0.01,0.5,19.5,0.017833333333333336,0.023833333333333335,0.5756666666666667,0.008166666666666668,1.0166666666666666,1.8333333333333333,0.011666666666666667,0.006333333333333333,0.007833333333333333,0.008666666666666668,0.0,0.0,82.375,0.68,1.3333333333333333
111,Bambara beans,Bambara beans,341.6666666666667,17.738458596666668,5.629522250000001,54.13397611166667,0.6666666666666666,0.4166666666666667,0.0,49.310722856666665,4.42682,1.8552333341666667,836.6666666666666,0.7999999999999999,0.5395494628333334,18.827288463333332,258.07683733333334,0.33482029799999996,0.16569686250000001,2.049113161333333,0.0,0.0,126.66196931666666,0.0,0.0,0.0,0.0,0.0,0.0,17.010185185166666,2.3948912963333338,4.166666666666667
112,Stone fruit; nes,"Fruit, stone nes",48.333333333333336,1.0216666666666667,0.29,11.803333333333335,8.083333333333334,35.5,5.833333333333333,10.0,0.295,0.135,200.33333333333334,1.7166666666666668,0.0755,0.6666666666666666,20.166666666666668,0.028833333333333332,0.03283333333333333,0.5836666666666667,0.03766666666666667,4.866666666666666,9.166666666666666,0.071,0.03233333333333333,0.09800000000000002,0.07699999999999999,0.0,0.0,86.40333333333335,0.48500000000000004,7.333333333333333
113,Pistachios,Pistachios,402.8333333333333,20.228333333333335,52.181666666666665,14.185,0.9333333333333332,26.5,8.5,80.66666666666667,3.936666666666666,0.8850000000000001,332.8333333333333,3.4166666666666665,0.21666666666666667,126.23333333333333,237.16666666666666,0.49833333333333335,0.043333333333333335,0.7833333333333333,0.2833333333333333,0.0,20.166666666666668,0.19999999999999998,1.7593333333333334,9.803333333333333,3.957333333333333,0.0,0.0,4.068333333333333,1.6516666666666666,7.833333333333333
114,Sunflowerseed,Sunflower seed,463.2733333333333,19.206666666666667,43.623333333333335,24.911666666666665,0.39999999999999997,1.3333333333333333,37.833333333333336,96.33333333333333,3.5416666666666665,0.9166666666666666,260.8333333333333,5.916666666666667,0.3,7.333333333333333,339.1666666666667,1.0383333333333333,0.15083333333333335,3.4058333333333337,0.22416666666666665,9.183333333333334,54.166666666666664,0.325,1.5758333333333334,4.588,11.022833333333333,0.0,0.0,5.148333333333333,2.3183333333333334,7.666666666666667
115,Kiwi fruit,Kiwi fruit,40.88833333333333,1.055,0.6750000000000002,9.163333333333334,75.64999999999999,8.0,4.166666666666667,26.683333333333334,0.48333333333333334,0.16333333333333333,221.9,0.8333333333333334,0.04616666666666667,3.6833333333333336,29.616666666666664,0.020166666666666666,0.023500000000000004,0.18683333333333332,0.02,2.1333333333333333,5.166666666666667,0.026,0.03133333333333333,0.030500000000000003,0.11566666666666665,0.0,0.0,82.57499999999999,0.5316666666666666,8.333333333333334
116,Ginger,Ginger,194.66666666666666,4.881666661333333,2.1025000053333334,40.727154778333336,2.785,2.0,10.089046833333333,71.12045592833333,4.5924741375,0.9046242335,602.0,4.919358236333333,0.27805414733333333,16.392495203333336,73.12909001666667,0.07183333316666667,0.13066666733333332,3.923334518166667,0.233193793,6.866666666666667,73.34953541666667,5.55,0.43316666666666664,0.07983333333333333,0.15483333333333335,0.0,0.0,46.54472221166666,1.8579314409999999,0.0
117,Cinnamon (canella),Cinnamon (canella),227.2,2.8770000000000002,1.232,53.337,1.52,5.95,2.4,549.6,5.788,0.732,198.8,21.240000000000002,0.1356,5.0,34.2,0.022800000000000004,0.2144,0.6726,0.0632,2.2,24.0,3.4931999999999994,0.06899999999999999,0.04920000000000001,0.013600000000000001,0.0,0.0,11.514000000000001,2.82,0.0
118,Brazil nuts; with shell,"Brazil nuts, with shell",261.4,15.05,68.02000000000001,4.188,0.68,0.0,4.4,130.76600000000002,2.048,0.8119999999999999,131.8,1.5,0.3486,0.6,608.976,0.4694,0.06100000000000001,1.5390000000000001,0.0202,5.76,75.2,0.24459999999999998,3.2268,4.7758,4.8798,0.0,0.0,3.19,3.072,9.8
119,Citrus; Other,"Fruit, citrus nes",25.8,0.876,0.252,5.92,35.3,15.4,3.4,36.8,0.45199999999999996,0.076,37.2,1.3,0.019,2.6,7.2,0.06539999999999999,0.064,0.1258,0.007200000000000001,1.6800000000000002,4.0,0.027000000000000003,0.0206,0.0308,0.0342,0.0,0.0,66.97,0.304,1.4
120,Citrus; Other,"Citrus Fruit,Total",25.8,0.876,0.252,5.92,35.3,15.4,3.4,36.8,0.45199999999999996,0.076,37.2,1.3,0.019,2.6,7.2,0.06539999999999999,0.064,0.1258,0.007200000000000001,1.6800000000000002,4.0,0.027000000000000003,0.0206,0.0308,0.0342,0.0,0.0,66.97,0.304,1.4
121,Cocoa Beans,"Cocoa, beans",45.6,16.136000000000003,41.352,11.58,0.0,3.34,6.4,107.25999999999999,5.074,1.3619999999999999,802.8,7.4,0.7576,6.6,234.594,0.1356,0.1582,1.4769999999999999,0.023600000000000003,2.4,99.8,0.7674,18.413999999999998,12.714,0.688,0.0,0.0,3.88,3.978,0.0
122,Gooseberries,Gooseberries,58.25,1.0950000000000002,0.645,13.145,74.675,3.75,1.5,20.5,0.5525,0.06,49.5,1.7999999999999998,0.0175,0.5,17.5,0.025,0.015,0.275,0.02,0.0,2.5,0.036000000000000004,0.0095,0.01275,0.07925,0.0,0.0,84.51750000000001,0.2225,1.5
123,Coffee,"Coffee, green",92.64125,11.30445,14.917825,18.1,0.75,3.0,8.6575,77.2825,2.5914125,0.265325,1112.9212499999999,0.0,0.1032825,17.7825,213.17375,0.1079775,0.374735,8.31597875,0.011641249999999999,10.767249999999999,93.42375,0.09524875,0.0082825,0.06211875,0.00414125,0.0,0.0,5.2525,5.7969375,0.0
124,Yautia (cocoyam),Yautia (cocoyam),91.0,2.49011814175,0.250976275,20.760953,6.55,0.25,9.75,15.161040207500001,1.3699999999999999,0.22,263.626183325,1.65,0.104943125,7.1195045595,52.9981201475,0.09175,0.0325,0.54175,0.11925,0.0,9.287761805,0.04650000000000001,0.0305,0.005,0.02,0.0,0.0,67.2866666675,1.03628591675,11.5
125,Olives,Olives,49.0,0.9524999999999999,15.8125,2.9675000000000002,0.6,31.0,0.0,76.0,2.6799999999999997,0.11,4.25,1.425,0.11925,367.5,16.5,0.0165,0.0575,0.21475000000000002,0.00525,4.225,2.0,0.01,0.581,3.23975,0.37424999999999997,0.0,0.0,74.4075,2.8375,0.0
126,Currants,Currants,125.25,1.8000000000000003,0.2525,29.895,101.0,3.5,2.0,68.25,3.01,0.1925,149.25,1.325,0.04825,1.25,53.25,0.035,0.037500000000000006,0.1,0.034,1.9,9.25,0.11050000000000001,0.012750000000000001,0.0215,0.06675,0.0,0.0,66.47749999999999,0.88,1.0
127,Cloves,Cloves,179.75,3.2424999999999997,7.0,33.8825,0.05,2.0,6.25,420.5,6.4575,0.58,255.0,10.725,0.092,69.25,61.0,0.0395,0.055,0.39,0.09775,9.35,64.75,15.031749999999999,0.988,0.34825,0.9015000000000001,0.0,0.0,24.9675,3.1574999999999998,0.0
128,Buckwheat,Buckwheat,329.75,10.6375,2.7,68.9,0.0,0.75,7.5,42.0,7.075,2.0100000000000002,205.5,4.65,0.3175,6.05,175.5,0.40025,0.28375,2.855,0.0525,0.0,114.5,0.325,0.18525,0.26,0.25975000000000004,0.0,0.0,13.337499999999999,1.1,0.0
129,Leguminous vegetables; nes,"Vegetables, leguminous nes",76.75,7.055,1.8825000000000003,10.2075,12.925,17.25,37.0,57.75,1.9625000000000001,0.9975,83.0,1.875,0.1005,9.975,32.25,0.09075,0.125,0.56225,0.026000000000000002,0.0,8.25,0.16524999999999998,0.029500000000000002,0.026000000000000002,0.0855,0.0,0.0,79.82499999999999,0.28,0.75
130,Cassava leaves,Cassava leaves,84.33333333333333,6.946982166666667,0.8666666666666667,12.433333333333332,187.0,530.2791666666667,39.333333333333336,245.71428570000003,4.8999999999999995,0.22999999999999998,211.0,2.8666666666666667,0.05333333333333334,8.666666666666666,91.93333333333334,0.22999999999999998,0.502500002,1.9766666666666666,0.09999999999999999,0.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,75.32000000000001,1.0124136666666665,0.0
131,Sugar Cane,Sugar cane,282.6666666666667,0.19999999999999998,0.03333333333333333,72.09333333333333,1.0,0.0,0.0,7.0,0.6066666666666666,0.013333333333333334,10.333333333333334,1.0333333333333334,0.005333333333333333,1.3333333333333333,2.3333333333333335,0.006666666666666667,0.009666666666666665,0.03333333333333333,0.0,0.0,0.6666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,27.516666666666666,0.060000000000000005,18.333333333333332
132,Chestnuts,Chestnut,262.0,5.096666666666667,2.9166666666666665,52.07,17.666666666666668,10.666666666666666,36.333333333333336,37.333333333333336,1.6600000000000001,0.30666666666666664,435.6666666666667,8.200000000000001,0.21666666666666667,18.633333333333333,84.33333333333333,0.21166666666666667,0.20666666666666667,0.7166666666666667,0.22099999999999997,0.0,24.666666666666668,0.43333333333333335,0.279,0.5116666666666666,0.586,0.0,0.0,33.95,1.3666666666666665,6.666666666666667
133,Sour cherries,"Cherries, sour",47.333333333333336,1.0999999999999999,0.26666666666666666,11.126666666666665,6.666666666666667,33.0,2.6666666666666665,13.666666666666666,0.4066666666666667,0.11,57.666666666666664,0.8000000000000002,0.03466666666666667,3.6666666666666665,11.0,0.016666666666666666,0.02,0.13333333333333333,0.014666666666666668,2.033333333333333,3.0,0.03733333333333333,0.02266666666666667,0.02733333333333333,0.03,0.0,0.0,87.00999999999999,0.13333333333333333,7.333333333333333
134,Raspberries,Raspberries,54.0,1.1,0.625,11.82,28.1,1.0,10.5,32.5,1.4949999999999999,0.21,75.5,3.75,0.045,0.5,69.5,0.016,0.019,0.7989999999999999,0.0275,6.15,11.0,0.335,0.0095,0.032,0.1875,0.0,0.0,85.275,0.68,2.0
135,Tea,Tea,3.115625,3.75,0.45,0.9346875,22.5,0.0,15.578125,167.5,9.3123125,0.0623125,115.278125,0.0,0.03115625,9.346875,98.615625,0.055,0.21861874999999997,1.0,0.0,1.24625,9.346875,0.682321875,0.00623125,0.003115625,0.0124625,0.0,0.0,16.0,4.424625,0.0
136,Cottonseed,Cottonseed,471.5,26.395000000000003,28.744999999999997,34.25,4.5,11.0,116.5,129.0,2.7,3.0,675.0,12.0,0.6,12.5,812.0,0.375,0.1275,1.5,0.391,0.0,220.0,1.0905,4.8495,3.4595,9.033999999999999,0.0,0.0,6.325,2.29,0.0
137,Vetches,Vetches,203.0,15.700000000000001,1.1,35.4,0.0,0.0,0.0,203.5,4.65,0.0,0.0,1.0,0.0,0.0,120.0,0.075,0.05,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.55,0.0,0.0
138,Areca nuts,Areca nuts,249.0,5.0,4.0,47.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,11.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0
139,Cranberries,Cranberries,46.0,0.39,0.13,12.2,13.3,3.0,1.0,8.0,0.25,0.1,85.0,4.6,0.061,2.0,13.0,0.012,0.02,0.10099999999999999,0.057,5.5,6.0,0.36,0.011000000000000001,0.018000000000000002,0.055,0.0,0.0,87.13,0.15,2.0
140,Blueberries,Blueberries,57.0,0.74,0.33,14.49,9.7,3.0,6.0,6.0,0.28,0.16,77.0,2.4,0.057,1.0,12.0,0.037000000000000005,0.040999999999999995,0.418,0.052000000000000005,6.0,6.0,0.336,0.027999999999999997,0.047,0.146,0.0,0.0,84.21,0.24,5.0
141,Palmkernels,Palm kernels,609.0,6.1,55.3,19.6,0.0,0.0,0.0,91.0,9.0,2.3738,270.4345,0.0,1.49345,0.0,239.4516667,0.0,0.0,0.0,0.0,0.0,232.0675,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.4981,0.0
142,Vanilla,Vanilla,288.0,0.06,0.06,12.65,0.0,0.0,0.0,11.0,0.12,0.11,148.0,0.0,0.07200000000000001,9.0,6.0,0.011000000000000001,0.095,0.425,0.026000000000000002,0.0,12.0,0.23,0.01,0.01,0.004,0.0,0.0,52.58,0.26,0.0
143,Triticale,Triticale,336.0,13.05,2.09,72.13,0.0,0.0,73.0,37.0,2.57,3.45,332.0,0.0,0.457,5.0,358.0,0.41600000000000004,0.134,1.43,0.138,0.0,130.0,3.21,0.366,0.21100000000000002,0.9129999999999999,0.0,0.0,10.51,2.23,0.0
144,Chicory roots,Chicory roots,72.0,1.4,0.2,17.51,5.0,0.0,23.0,41.0,0.8,0.33,290.0,1.5,0.077,50.0,61.0,0.04,0.03,0.4,0.24100000000000002,0.0,22.0,0.233,0.048,0.004,0.087,0.0,0.0,80.0,0.89,18.0
